,transcript_id,speaker_ID,speaker,speaker_role,text_duration
9422,1978_77_6431_t01,28699.0,Irwin M. Strum,not_a_justice,458.52
9423,1978_77_6431_t01,36636.0,Morris Schulslaper,not_a_justice,819.089
9424,1978_77_6431_t01,40425.0,Robert H. Silk,not_a_justice,1256.621
9425,1978_77_648_t01,15045.0,Harry A. Blackmun,scotus_justice,32.898
9426,1978_77_648_t01,15071.0,Byron R. White,scotus_justice,289.743
9427,1978_77_648_t01,15073.0,Warren E. Burger,scotus_justice,151.092
9428,1978_77_648_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,25.128
9429,1978_77_648_t01,15141.0,William H. Rehnquist,scotus_justice,124.023
9430,1978_77_648_t01,17330.0,Barnett,not_a_justice,1567.82
9431,1978_77_648_t01,33119.0,Jeron Stevens,not_a_justice,762.711
9432,1978_77_648_t01,42876.0,Thomas G. Johnson,not_a_justice,760.617
9433,1978_77_6540_t01,15043.0,Potter Stewart,scotus_justice,366.462
9434,1978_77_6540_t01,15071.0,Byron R. White,scotus_justice,196.733
9435,1978_77_6540_t01,15073.0,Warren E. Burger,scotus_justice,175.277
9436,1978_77_6540_t01,15104.0,Thurgood Marshall,scotus_justice,254.293
9437,1978_77_6540_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,94.631
9438,1978_77_6540_t01,15141.0,William H. Rehnquist,scotus_justice,127.428
9439,1978_77_6540_t01,39841.0,Richard Elliot Mischel,not_a_justice,1331.943
9440,1978_77_6540_t01,41314.0,Steven Fisher,not_a_justice,1360.196
9441,1978_77_654_t01,15043.0,Potter Stewart,scotus_justice,64.23
9442,1978_77_654_t01,15061.0,Abe Fortas,scotus_justice,146.528
9443,1978_77_654_t01,15071.0,Byron R. White,scotus_justice,174.097
9444,1978_77_654_t01,15083.0,Tom C. Clark,scotus_justice,14.167
9445,1978_77_654_t01,15089.0,Hugo L. Black,scotus_justice,127.08
9446,1978_77_654_t01,15099.0,Earl Warren,scotus_justice,15.256
9447,1978_77_654_t01,19644.0,Charles J. Merriam,not_a_justice,559.629
9448,1978_77_654_t01,20837.0,Daniel M. Friedman,not_a_justice,354.549
9449,1978_77_654_t01,41151.0,Sheldon O. Collen,not_a_justice,2161.311
9450,1978_77_6673_t01,15043.0,Potter Stewart,scotus_justice,125.861
9451,1978_77_6673_t01,15060.0,John Paul Stevens,scotus_justice,180.859
9452,1978_77_6673_t01,15071.0,Byron R. White,scotus_justice,204.456
9453,1978_77_6673_t01,15073.0,Warren E. Burger,scotus_justice,436.392
9454,1978_77_6673_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,176.889
9455,1978_77_6673_t01,15141.0,William H. Rehnquist,scotus_justice,128.433
9456,1978_77_6673_t01,39022.0,Raymond C. Caballero,not_a_justice,1365.634
9457,1978_77_6673_t01,39562.0,Renea Hicks,not_a_justice,1008.241
9458,1978_77_742_t01,15045.0,Harry A. Blackmun,scotus_justice,5.683
9459,1978_77_742_t01,15073.0,Warren E. Burger,scotus_justice,113.079
9460,1978_77_742_t01,15104.0,Thurgood Marshall,scotus_justice,55.268
9461,1978_77_742_t01,15141.0,William H. Rehnquist,scotus_justice,78.36
9462,1978_77_742_t01,37739.0,Paul J. Bargiel,not_a_justice,1143.229
9463,1978_77_742_t01,39754.0,Robert E. Lehrer,not_a_justice,1301.671
9464,1978_77_803_t01,15043.0,Potter Stewart,scotus_justice,10.814
9465,1978_77_803_t01,15045.0,Harry A. Blackmun,scotus_justice,12.284
9466,1978_77_803_t01,15060.0,John Paul Stevens,scotus_justice,200.021
9467,1978_77_803_t01,15071.0,Byron R. White,scotus_justice,190.835
9468,1978_77_803_t01,15073.0,Warren E. Burger,scotus_justice,267.834
9469,1978_77_803_t01,15104.0,Thurgood Marshall,scotus_justice,131.817
9470,1978_77_803_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,60.926
9471,1978_77_803_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,115.584
9472,1978_77_803_t01,15141.0,William H. Rehnquist,scotus_justice,201.839
9473,1978_77_803_t01,30378.0,Joseph A. Faraldo,not_a_justice,1358.266
9474,1978_77_803_t01,39505.0,Robert S. Hammer,not_a_justice,1415.909
9475,1978_77_952_t01,15043.0,Potter Stewart,scotus_justice,242.794
9476,1978_77_952_t01,15045.0,Harry A. Blackmun,scotus_justice,16.802
9477,1978_77_952_t01,15060.0,John Paul Stevens,scotus_justice,326.657
9478,1978_77_952_t01,15071.0,Byron R. White,scotus_justice,281.115
9479,1978_77_952_t01,15073.0,Warren E. Burger,scotus_justice,486.978
9480,1978_77_952_t01,15104.0,Thurgood Marshall,scotus_justice,168.494
9481,1978_77_952_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,365.662
9482,1978_77_952_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,116.968
9483,1978_77_952_t01,15141.0,William H. Rehnquist,scotus_justice,278.55
9484,1978_77_952_t01,32367.0,Joel H. Pullen,not_a_justice,1255.942
9485,1978_77_952_t01,33872.0,Keith E. Kaiser,not_a_justice,1536.933
9486,1978_77_952_t01,38596.0,Richard A. Allen,not_a_justice,549.89
9487,1978_78_17_t01,15045.0,Harry A. Blackmun,scotus_justice,13.051
9488,1978_78_17_t01,15060.0,John Paul Stevens,scotus_justice,120.398
9489,1978_78_17_t01,15073.0,Warren E. Burger,scotus_justice,146.097
9490,1978_78_17_t01,15104.0,Thurgood Marshall,scotus_justice,216.34
9491,1978_78_17_t01,15141.0,William H. Rehnquist,scotus_justice,7.816
9492,1978_78_17_t01,33776.0,Knox Bemis,not_a_justice,556.457
9493,1978_78_17_t01,38596.0,Richard A. Allen,not_a_justice,1122.55
9494,1978_78_17_t01,41142.0,Stanley L. Cunningham,not_a_justice,1491.404
9495,1978_78_225_t01,15043.0,Potter Stewart,scotus_justice,20.932
9496,1978_78_225_t01,15045.0,Harry A. Blackmun,scotus_justice,1.979
9497,1978_78_225_t01,15060.0,John Paul Stevens,scotus_justice,321.067
9498,1978_78_225_t01,15071.0,Byron R. White,scotus_justice,313.969
9499,1978_78_225_t01,15073.0,Warren E. Burger,scotus_justice,140.173
9500,1978_78_225_t01,15141.0,William H. Rehnquist,scotus_justice,115.407
9501,1978_78_225_t01,29531.0,Jerome Cohen,not_a_justice,1865.155
9502,1978_78_225_t01,39761.0,Rex E. Lee,not_a_justice,1874.27
9503,1978_78_233_t01,15043.0,Potter Stewart,scotus_justice,200.211
9504,1978_78_233_t01,15071.0,Byron R. White,scotus_justice,163.678
9505,1978_78_233_t01,15073.0,Warren E. Burger,scotus_justice,223.601
9506,1978_78_233_t01,15104.0,Thurgood Marshall,scotus_justice,56.632
9507,1978_78_233_t01,15141.0,William H. Rehnquist,scotus_justice,159.182
9508,1978_78_233_t01,40749.0,Richard P. Ward,not_a_justice,1428.436
9509,1978_78_233_t01,42921.0,Thomas R. Kiley,not_a_justice,1618.575
9510,1978_78_309_t01,15043.0,Potter Stewart,scotus_justice,240.383
9511,1978_78_309_t01,15045.0,Harry A. Blackmun,scotus_justice,14.003
9512,1978_78_309_t01,15060.0,John Paul Stevens,scotus_justice,123.345
9513,1978_78_309_t01,15071.0,Byron R. White,scotus_justice,140.33
9514,1978_78_309_t01,15073.0,Warren E. Burger,scotus_justice,162.733
9515,1978_78_309_t01,15104.0,Thurgood Marshall,scotus_justice,7.241
9516,1978_78_309_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,2.409
9517,1978_78_309_t01,15141.0,William H. Rehnquist,scotus_justice,70.934
9518,1978_78_309_t01,16804.0,Arnold I. Roth,not_a_justice,1679.227
9519,1978_78_309_t01,31262.0,"James B. Kobak, Jr.",not_a_justice,744.492
9520,1978_78_309_t01,37906.0,Philip R. Forlenza,not_a_justice,712.413
9521,1978_78_334_t01,15043.0,Potter Stewart,scotus_justice,127.77
9522,1978_78_334_t01,15060.0,John Paul Stevens,scotus_justice,50.367
9523,1978_78_334_t01,15071.0,Byron R. White,scotus_justice,10.206
9524,1978_78_334_t01,15073.0,Warren E. Burger,scotus_justice,284.201
9525,1978_78_334_t01,15104.0,Thurgood Marshall,scotus_justice,345.116
9526,1978_78_334_t01,15141.0,William H. Rehnquist,scotus_justice,86.071
9527,1978_78_334_t01,16579.0,Albert J. Menaster,not_a_justice,1315.205
9528,1978_78_334_t01,36043.0,Mark Alan Hart,not_a_justice,1324.617
9529,1978_78_357_t02,15042.0,David H. Souter,scotus_justice,290.803
9530,1978_78_357_t02,15049.0,Antonin Scalia,scotus_justice,218.027
9531,1978_78_357_t02,15060.0,John Paul Stevens,scotus_justice,69.782
9532,1978_78_357_t02,15084.0,Ruth Bader Ginsburg,scotus_justice,269.98
9533,1978_78_357_t02,15092.0,Sandra Day O'Connor,scotus_justice,82.204
9534,1978_78_357_t02,15113.0,Anthony M. Kennedy,scotus_justice,177.111
9535,1978_78_357_t02,15139.0,Stephen G. Breyer,scotus_justice,243.701
9536,1978_78_357_t02,15141.0,William H. Rehnquist,scotus_justice,131.201
9537,1978_78_357_t02,25002.0,Graham A. Boyd,not_a_justice,1069.184
9538,1978_78_357_t02,34842.0,Linda M. Meoli,not_a_justice,565.208
9539,1978_78_357_t02,37772.0,Paul D. Clement,not_a_justice,378.323
9540,1978_78_432_t01,15043.0,Potter Stewart,scotus_justice,355.855
9541,1978_78_432_t01,15045.0,Harry A. Blackmun,scotus_justice,30.465
9542,1978_78_432_t01,15071.0,Byron R. White,scotus_justice,236.313
9543,1978_78_432_t01,15073.0,Warren E. Burger,scotus_justice,329.218
9544,1978_78_432_t01,15104.0,Thurgood Marshall,scotus_justice,160.718
9545,1978_78_432_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,32.064
9546,1978_78_432_t01,15141.0,William H. Rehnquist,scotus_justice,203.003
9547,1978_78_432_t01,35240.0,Lawrence G. Wallace,not_a_justice,868.294
9548,1978_78_432_t01,35844.0,Michael R. Fontham,not_a_justice,2178.932
9549,1978_78_432_t01,35889.0,Michael H. Gottesman,not_a_justice,825.307
9550,1978_78_432_t01,37241.0,Noyes Thompson Powers,not_a_justice,824.624
9551,1978_78_479_t01,15073.0,Warren E. Burger,scotus_justice,129.693
9552,1978_78_479_t01,15104.0,Thurgood Marshall,scotus_justice,38.006
9553,1978_78_479_t01,15141.0,William H. Rehnquist,scotus_justice,17.751
9554,1978_78_479_t01,18527.0,Calvin W. Breit,not_a_justice,1407.227
9555,1978_78_479_t01,20216.0,Charles F. Tucker,not_a_justice,1250.374
9556,1978_78_605_t01,15043.0,Potter Stewart,scotus_justice,20.555
9557,1978_78_605_t01,15045.0,Harry A. Blackmun,scotus_justice,33.054
9558,1978_78_605_t01,15060.0,John Paul Stevens,scotus_justice,112.257
9559,1978_78_605_t01,15071.0,Byron R. White,scotus_justice,87.246
9560,1978_78_605_t01,15073.0,Warren E. Burger,scotus_justice,169.076
9561,1978_78_605_t01,15104.0,Thurgood Marshall,scotus_justice,110.369
9562,1978_78_605_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,9.84
9563,1978_78_605_t01,15141.0,William H. Rehnquist,scotus_justice,102.663
9564,1978_78_605_t01,33798.0,Kenneth Ray Coe,not_a_justice,1128.396
9565,1978_78_605_t01,45410.0,"Wade H. McCree, Jr.",not_a_justice,1604.768
9566,1978_78_690_t01,15043.0,Potter Stewart,scotus_justice,80.566
9567,1978_78_690_t01,15045.0,Harry A. Blackmun,scotus_justice,17.577
9568,1978_78_690_t01,15060.0,John Paul Stevens,scotus_justice,271.045
9569,1978_78_690_t01,15071.0,Byron R. White,scotus_justice,44.132
9570,1978_78_690_t01,15073.0,Warren E. Burger,scotus_justice,264.627
9571,1978_78_690_t01,15104.0,Thurgood Marshall,scotus_justice,81.46
9572,1978_78_690_t01,15141.0,William H. Rehnquist,scotus_justice,129.284
9573,1978_78_690_t01,22587.0,Elliot S. Kaplan,not_a_justice,1186.114
9574,1978_78_690_t01,33011.0,John H. Shenefield,not_a_justice,604.976
9575,1978_78_690_t01,33283.0,John E. Thomas,not_a_justice,830.281
9576,1978_78_690_t01,33478.0,Julian R. Wilheim,not_a_justice,850.544
9577,1978_78_690_t01,46204.0,Warren Spannaus,not_a_justice,535.554
9578,1978_78_6_t01,15043.0,Potter Stewart,scotus_justice,143.223
9579,1978_78_6_t01,15060.0,John Paul Stevens,scotus_justice,47.077
9580,1978_78_6_t01,15071.0,Byron R. White,scotus_justice,204.89
9581,1978_78_6_t01,15073.0,Warren E. Burger,scotus_justice,169.691
9582,1978_78_6_t01,15104.0,Thurgood Marshall,scotus_justice,184.091
9583,1978_78_6_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,1.567
9584,1978_78_6_t01,15141.0,William H. Rehnquist,scotus_justice,10.278
9585,1978_78_6_t01,21735.0,David H. Young,not_a_justice,1652.226
9586,1978_78_6_t01,45905.0,Windell Porter,not_a_justice,1599.997
9587,1978_78_711_t01,15043.0,Potter Stewart,scotus_justice,120.999
9588,1978_78_711_t01,15045.0,Harry A. Blackmun,scotus_justice,100.8
9589,1978_78_711_t01,15060.0,John Paul Stevens,scotus_justice,53.182
9590,1978_78_711_t01,15071.0,Byron R. White,scotus_justice,181.993
9591,1978_78_711_t01,15073.0,Warren E. Burger,scotus_justice,224.037
9592,1978_78_711_t01,15104.0,Thurgood Marshall,scotus_justice,49.119
9593,1978_78_711_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,112.948
9594,1978_78_711_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,12.245
9595,1978_78_711_t01,15141.0,William H. Rehnquist,scotus_justice,153.805
9596,1978_78_711_t01,22360.0,Eugene Gressman,not_a_justice,1651.627
9597,1978_78_711_t01,35596.0,Marc P. Charmatz,not_a_justice,1104.408
9598,1978_78_749_t01,15043.0,Potter Stewart,scotus_justice,200.684
9599,1978_78_749_t01,15060.0,John Paul Stevens,scotus_justice,83.118
9600,1978_78_749_t01,15071.0,Byron R. White,scotus_justice,319.704
9601,1978_78_749_t01,15073.0,Warren E. Burger,scotus_justice,144.85
9602,1978_78_749_t01,15104.0,Thurgood Marshall,scotus_justice,102.654
9603,1978_78_749_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,33.756
9604,1978_78_749_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,78.168
9605,1978_78_749_t01,15141.0,William H. Rehnquist,scotus_justice,112.923
9606,1978_78_749_t01,38041.0,Patrick B. Kimberlin III,not_a_justice,1345.217
9607,1978_78_749_t01,42673.0,Terrence R. Fitzgerald,not_a_justice,1045.155
9608,1978_78_753_t01,15043.0,Potter Stewart,scotus_justice,85.677
9609,1978_78_753_t01,15060.0,John Paul Stevens,scotus_justice,25.814
9610,1978_78_753_t01,15073.0,Warren E. Burger,scotus_justice,152.051
9611,1978_78_753_t01,15104.0,Thurgood Marshall,scotus_justice,113.826
9612,1978_78_753_t01,15141.0,William H. Rehnquist,scotus_justice,75.853
9613,1978_78_753_t01,22039.0,Eugene K. Connors,not_a_justice,1542.213
9614,1978_78_753_t01,35240.0,Lawrence G. Wallace,not_a_justice,640.733
9615,1978_78_753_t01,42037.0,Stanley M. Stein,not_a_justice,672.536
9616,1978_78_808_t01,15043.0,Potter Stewart,scotus_justice,61.1
9617,1978_78_808_t01,15060.0,John Paul Stevens,scotus_justice,357.007
9618,1978_78_808_t01,15071.0,Byron R. White,scotus_justice,207.664
9619,1978_78_808_t01,15073.0,Warren E. Burger,scotus_justice,117.437
9620,1978_78_808_t01,15141.0,William H. Rehnquist,scotus_justice,58.621
9621,1978_78_808_t01,28131.0,Herbert Semmel,not_a_justice,1378.762
9622,1978_78_808_t01,28176.0,Harriet S. Shapiro,not_a_justice,1245.345
9623,1978_78_91_t01,15043.0,Potter Stewart,scotus_justice,259.028
9624,1978_78_91_t01,15045.0,Harry A. Blackmun,scotus_justice,52.108
9625,1978_78_91_t01,15060.0,John Paul Stevens,scotus_justice,132.679
9626,1978_78_91_t01,15071.0,Byron R. White,scotus_justice,292.394
9627,1978_78_91_t01,15073.0,Warren E. Burger,scotus_justice,106.377
9628,1978_78_91_t01,15104.0,Thurgood Marshall,scotus_justice,13.057
9629,1978_78_91_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,231.437
9630,1978_78_91_t01,15141.0,William H. Rehnquist,scotus_justice,113.785
9631,1978_78_91_t01,22982.0,"E. Barrett Prettyman, Jr.",not_a_justice,1380.443
9632,1978_78_91_t01,24157.0,Frank C. Jones,not_a_justice,1154.328
9633,1978_78_99_t01,15043.0,Potter Stewart,scotus_justice,277.423
9634,1978_78_99_t01,15045.0,Harry A. Blackmun,scotus_justice,13.475
9635,1978_78_99_t01,15060.0,John Paul Stevens,scotus_justice,200.281
9636,1978_78_99_t01,15071.0,Byron R. White,scotus_justice,232.085
9637,1978_78_99_t01,15073.0,Warren E. Burger,scotus_justice,92.854
9638,1978_78_99_t01,15104.0,Thurgood Marshall,scotus_justice,108.06
9639,1978_78_99_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,35.425
9640,1978_78_99_t01,15141.0,William H. Rehnquist,scotus_justice,58.289
9641,1978_78_99_t01,36817.0,Michael E. Terry,not_a_justice,1200.574
9642,1978_78_99_t01,44599.0,Walter L. Evans,not_a_justice,1372.405
9643,1979_27_orig_t01,15043.0,Potter Stewart,scotus_justice,99.124
9644,1979_27_orig_t01,15045.0,Harry A. Blackmun,scotus_justice,25.923
9645,1979_27_orig_t01,15071.0,Byron R. White,scotus_justice,22.815
9646,1979_27_orig_t01,15073.0,Warren E. Burger,scotus_justice,91.672
9647,1979_27_orig_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,330.691
9648,1979_27_orig_t01,15141.0,William H. Rehnquist,scotus_justice,281.861
9649,1979_27_orig_t01,32696.0,James M. Ringo,not_a_justice,970.709
9650,1979_27_orig_t01,36652.0,Michael R. Szolosi,not_a_justice,1278.636
9651,1979_65_orig_t01,15071.0,Byron R. White,scotus_justice,269.69
9652,1979_65_orig_t01,15073.0,Warren E. Burger,scotus_justice,166.086
9653,1979_65_orig_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,17.596
9654,1979_65_orig_t01,15141.0,William H. Rehnquist,scotus_justice,145.313
9655,1979_65_orig_t01,20658.0,Douglas G. Caroom,not_a_justice,1387.275
9656,1979_65_orig_t01,40584.0,Richard A. Simms,not_a_justice,1726.67
9657,1979_78_1143_t01,15043.0,Potter Stewart,scotus_justice,18.661
9658,1979_78_1143_t01,15045.0,Harry A. Blackmun,scotus_justice,31.38
9659,1979_78_1143_t01,15060.0,John Paul Stevens,scotus_justice,62.651
9660,1979_78_1143_t01,15071.0,Byron R. White,scotus_justice,82.177
9661,1979_78_1143_t01,15073.0,Warren E. Burger,scotus_justice,106.825
9662,1979_78_1143_t01,16796.0,"Allan A. Ryan, Jr.",not_a_justice,831.403
9663,1979_78_1155_t01,15043.0,Potter Stewart,scotus_justice,13.292
9664,1979_78_1155_t01,15060.0,John Paul Stevens,scotus_justice,190.318
9665,1979_78_1155_t01,15071.0,Byron R. White,scotus_justice,204.191
9666,1979_78_1155_t01,15073.0,Warren E. Burger,scotus_justice,238.544
9667,1979_78_1155_t01,15104.0,Thurgood Marshall,scotus_justice,14.944
9668,1979_78_1155_t01,15141.0,William H. Rehnquist,scotus_justice,403.698
9669,1979_78_1155_t01,36147.0,Melvin Kent Kammerlohr,not_a_justice,364.975
9670,1979_78_1155_t01,43490.0,Thomas A. Wurtz,not_a_justice,1079.316
9671,1979_78_1177_t01,15043.0,Potter Stewart,scotus_justice,207.671
9672,1979_78_1177_t01,15060.0,John Paul Stevens,scotus_justice,194.84
9673,1979_78_1177_t01,15073.0,Warren E. Burger,scotus_justice,71.549
9674,1979_78_1177_t01,15104.0,Thurgood Marshall,scotus_justice,46.287
9675,1979_78_1177_t01,15119.0,"Lewis F. Powell, Jr.",scotus_justice,24.773
9676,1979_78_1177_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,30.051
9677,1979_78_1177_t01,15141.0,William H. Rehnquist,scotus_justice,164.249
9678,1979_78_1177_t01,23149.0,Elinor Hadley Stillman,not_a_justice,521.385
9679,1979_78_1177_t01,28632.0,Ian A. Macpherson,not_a_justice,1043.74
9680,1979_78_1177_t01,35453.0,Michael J. Brown,not_a_justice,518.949
9681,1979_78_1177_t01,37331.0,Neil Vincent Wake,not_a_justice,510.098
9682,1979_78_1323_t01,15043.0,Potter Stewart,scotus_justice,125.817
9683,1979_78_1323_t01,15045.0,Harry A. Blackmun,scotus_justice,16.005
9684,1979_78_1323_t01,15060.0,John Paul Stevens,scotus_justice,82.087
9685,1979_78_1323_t01,15071.0,Byron R. White,scotus_justice,320.824
9686,1979_78_1323_t01,15073.0,Warren E. Burger,scotus_justice,166.535
9687,1979_78_1323_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,59.129
9688,1979_78_1323_t01,15141.0,William H. Rehnquist,scotus_justice,321.172
9689,1979_78_1323_t01,28253.0,Howard J. Trienens,not_a_justice,998.17
9690,1979_78_1323_t01,39208.0,Richard S. Fleisher,not_a_justice,1310.7
9691,1979_78_1335_t01,15043.0,Potter Stewart,scotus_justice,166.81
9692,1979_78_1335_t01,15060.0,John Paul Stevens,scotus_justice,53.663
9693,1979_78_1335_t01,15071.0,Byron R. White,scotus_justice,315.093
9694,1979_78_1335_t01,15073.0,Warren E. Burger,scotus_justice,262.666
9695,1979_78_1335_t01,15104.0,Thurgood Marshall,scotus_justice,4.485
9696,1979_78_1335_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,33.202
9697,1979_78_1335_t01,15141.0,William H. Rehnquist,scotus_justice,177.371
9698,1979_78_1335_t01,17290.0,Adam Yarmolinsky,not_a_justice,569.835
9699,1979_78_1335_t01,32994.0,Jack M. Siegel,not_a_justice,1428.31
9700,1979_78_1335_t01,36710.0,Milton I. Shadur,not_a_justice,916.245
9701,1979_78_1369_t01,15043.0,Potter Stewart,scotus_justice,20.295
9702,1979_78_1369_t01,15045.0,Harry A. Blackmun,scotus_justice,3.417
9703,1979_78_1369_t01,15071.0,Byron R. White,scotus_justice,71.3
9704,1979_78_1369_t01,15073.0,Warren E. Burger,scotus_justice,41.153
9705,1979_78_1369_t01,15141.0,William H. Rehnquist,scotus_justice,44.427
9706,1979_78_1369_t01,34959.0,Leo Pfeffer,not_a_justice,262.371
9707,1979_78_1369_t01,40099.0,Richard E. Nolan,not_a_justice,585.767
9708,1979_78_1369_t02,15043.0,Potter Stewart,scotus_justice,38.59
9709,1979_78_1369_t02,15073.0,Warren E. Burger,scotus_justice,237.165
9710,1979_78_1369_t02,15141.0,William H. Rehnquist,scotus_justice,127.888
9711,1979_78_1369_t02,34959.0,Leo Pfeffer,not_a_justice,1265.439
9712,1979_78_1369_t02,42138.0,Shirley Adelson Siegel,not_a_justice,1104.36
9713,1979_78_1487_t01,15043.0,Potter Stewart,scotus_justice,53.593
9714,1979_78_1487_t01,15060.0,John Paul Stevens,scotus_justice,48.534
9715,1979_78_1487_t01,15071.0,Byron R. White,scotus_justice,161.939
